,number_of_qubits,qft_variant,process_fidelity
994,42,QCTRLTwineQFTHeavyHex,0.011384725063873884
995,42,QCTRLTwineQFTHeavyHex,0.011550902492103282
996,42,QCTRLTwineQFTHeavyHex,0.010204314453118887
997,42,QCTRLTwineQFTHeavyHex,0.010661040679471023
998,42,QCTRLTwineQFTHeavyHex,0.01072700352092648
999,42,QCTRLTwineQFTHeavyHex,0.011366610947340375
1000,44,QCTRLTwineQFTHeavyHex,0.007567270458637296
1001,44,QCTRLTwineQFTHeavyHex,0.00747265520461911
1002,44,QCTRLTwineQFTHeavyHex,0.0081056982775698
1003,44,QCTRLTwineQFTHeavyHex,0.007216726188374849
1004,44,QCTRLTwineQFTHeavyHex,0.008844428050268591
1005,44,QCTRLTwineQFTHeavyHex,0.0068625750600069275
1006,44,QCTRLTwineQFTHeavyHex,0.007082186882309098
1007,44,QCTRLTwineQFTHeavyHex,0.008450011921403586
1008,44,QCTRLTwineQFTHeavyHex,0.006997646685187828
1009,44,QCTRLTwineQFTHeavyHex,0.008479856043745657
1010,44,QCTRLTwineQFTHeavyHex,0.008941701719590878
1011,44,QCTRLTwineQFTHeavyHex,0.00903555554347997
1012,44,QCTRLTwineQFTHeavyHex,0.007472147167461888
1013,44,QCTRLTwineQFTHeavyHex,0.0072602465954773494
1014,44,QCTRLTwineQFTHeavyHex,0.007553380291644767
1015,44,QCTRLTwineQFTHeavyHex,0.00892652537763426
1016,44,QCTRLTwineQFTHeavyHex,0.008295442817137512
1017,44,QCTRLTwineQFTHeavyHex,0.008331842735521882
1018,44,QCTRLTwineQFTHeavyHex,0.008539621967242119
1019,44,QCTRLTwineQFTHeavyHex,0.006260360198861081
1020,46,QCTRLTwineQFTHeavyHex,0.004794233411357653
1021,46,QCTRLTwineQFTHeavyHex,0.004370824875088152
1022,46,QCTRLTwineQFTHeavyHex,0.004195652268542962
1023,46,QCTRLTwineQFTHeavyHex,0.004572403178157843
1024,46,QCTRLTwineQFTHeavyHex,0.005010520360881539
1025,46,QCTRLTwineQFTHeavyHex,0.0051608721862013394
1026,46,QCTRLTwineQFTHeavyHex,0.004898156619024459
1027,46,QCTRLTwineQFTHeavyHex,0.005236109566027896
1028,46,QCTRLTwineQFTHeavyHex,0.005716332270051083
1029,46,QCTRLTwineQFTHeavyHex,0.004150014984993879
1030,46,QCTRLTwineQFTHeavyHex,0.005282649912187773
1031,46,QCTRLTwineQFTHeavyHex,0.004874421457896972
1032,46,QCTRLTwineQFTHeavyHex,0.004406188213312733
1033,46,QCTRLTwineQFTHeavyHex,0.004629840727883723
1034,46,QCTRLTwineQFTHeavyHex,0.004887146700438507
1035,46,QCTRLTwineQFTHeavyHex,0.004685961359893595
1036,46,QCTRLTwineQFTHeavyHex,0.004886549451422687
1037,46,QCTRLTwineQFTHeavyHex,0.005699205768674509
1038,46,QCTRLTwineQFTHeavyHex,0.004475440292626874
1039,46,QCTRLTwineQFTHeavyHex,0.004671612756950219
1040,48,QCTRLTwineQFTHeavyHex,0.002783943136447669
1041,48,QCTRLTwineQFTHeavyHex,0.003240054692774125
1042,48,QCTRLTwineQFTHeavyHex,0.0031815818736955826
1043,48,QCTRLTwineQFTHeavyHex,0.0028833051329337
1044,48,QCTRLTwineQFTHeavyHex,0.0032186814883616945
1045,48,QCTRLTwineQFTHeavyHex,0.003021853012079932
1046,48,QCTRLTwineQFTHeavyHex,0.0025354912061618506
1047,48,QCTRLTwineQFTHeavyHex,0.0029335975380156243
1048,48,QCTRLTwineQFTHeavyHex,0.002705587529554485
1049,48,QCTRLTwineQFTHeavyHex,0.003095314504808017
1050,48,QCTRLTwineQFTHeavyHex,0.002401511851314732
1051,48,QCTRLTwineQFTHeavyHex,0.0029132965635699907
1052,48,QCTRLTwineQFTHeavyHex,0.002573496385195386
1053,48,QCTRLTwineQFTHeavyHex,0.0025756691215089726
1054,48,QCTRLTwineQFTHeavyHex,0.002333748672163843
1055,48,QCTRLTwineQFTHeavyHex,0.002762899067320383
1056,48,QCTRLTwineQFTHeavyHex,0.0028195885387270535
1057,48,QCTRLTwineQFTHeavyHex,0.003069807166650937
1058,48,QCTRLTwineQFTHeavyHex,0.003243203446995127
1059,48,QCTRLTwineQFTHeavyHex,0.003307537973727289
1060,50,QCTRLTwineQFTHeavyHex,0.0037803276557676624
1061,50,QCTRLTwineQFTHeavyHex,0.003972335285692469
1062,50,QCTRLTwineQFTHeavyHex,0.004120108572812268
1063,50,QCTRLTwineQFTHeavyHex,0.003006239746062713
1064,50,QCTRLTwineQFTHeavyHex,0.0033157659304354423
1065,50,QCTRLTwineQFTHeavyHex,0.0028195076976661854
1066,50,QCTRLTwineQFTHeavyHex,0.002946091978888483
1067,50,QCTRLTwineQFTHeavyHex,0.003323049400348122
1068,50,QCTRLTwineQFTHeavyHex,0.003959172804615448
1069,50,QCTRLTwineQFTHeavyHex,0.0034495694297796927
1070,50,QCTRLTwineQFTHeavyHex,0.0035080430866976644
1071,50,QCTRLTwineQFTHeavyHex,0.004177939744041946
1072,50,QCTRLTwineQFTHeavyHex,0.004362995814834619
1073,50,QCTRLTwineQFTHeavyHex,0.0030833998662053216
1074,50,QCTRLTwineQFTHeavyHex,0.0038558557171645158
1075,50,QCTRLTwineQFTHeavyHex,0.0040347441613125465
1076,50,QCTRLTwineQFTHeavyHex,0.0034267342163890407
1077,50,QCTRLTwineQFTHeavyHex,0.003018656415179726
1078,50,QCTRLTwineQFTHeavyHex,0.0037305700135533836
1079,50,QCTRLTwineQFTHeavyHex,0.00396398346414708
1080,52,QCTRLTwineQFTHeavyHex,0.0030593788872996636
1081,52,QCTRLTwineQFTHeavyHex,0.001882036256536718
1082,52,QCTRLTwineQFTHeavyHex,0.002546417581952333
1083,52,QCTRLTwineQFTHeavyHex,0.0020713244054278157
1084,52,QCTRLTwineQFTHeavyHex,0.0020235982323992745
1085,52,QCTRLTwineQFTHeavyHex,0.0027584449115775193
1086,52,QCTRLTwineQFTHeavyHex,0.0013809482432693108
1087,52,QCTRLTwineQFTHeavyHex,0.0024916585646511933
1088,52,QCTRLTwineQFTHeavyHex,0.0020866859328458223
1089,52,QCTRLTwineQFTHeavyHex,0.0024613131948474816
1090,52,QCTRLTwineQFTHeavyHex,0.001757603581598817
1091,52,QCTRLTwineQFTHeavyHex,0.0022008620162469682
1092,52,QCTRLTwineQFTHeavyHex,0.0019426916210433915
1093,52,QCTRLTwineQFTHeavyHex,0.002505116956468376
1094,52,QCTRLTwineQFTHeavyHex,0.002364105147837693
1095,52,QCTRLTwineQFTHeavyHex,0.0017306118942069769
1096,52,QCTRLTwineQFTHeavyHex,0.001774678337606252
1097,52,QCTRLTwineQFTHeavyHex,0.0026171133745581995
1098,52,QCTRLTwineQFTHeavyHex,0.0017487251653900886
1099,52,QCTRLTwineQFTHeavyHex,0.001819359576718636
1100,54,QCTRLTwineQFTHeavyHex,0.0005831908183439937
1101,54,QCTRLTwineQFTHeavyHex,0.0014550976829919577
1102,54,QCTRLTwineQFTHeavyHex,0.0009164239074437288
1103,54,QCTRLTwineQFTHeavyHex,0.0008932351771639962
1104,54,QCTRLTwineQFTHeavyHex,0.00044136959412447
1105,54,QCTRLTwineQFTHeavyHex,0.0004017718103696959
1106,54,QCTRLTwineQFTHeavyHex,0.0008792073055779281
1107,54,QCTRLTwineQFTHeavyHex,0.001327937912156373
1108,54,QCTRLTwineQFTHeavyHex,0.0008943015336793479
1109,54,QCTRLTwineQFTHeavyHex,0.0006582238705126628
1110,54,QCTRLTwineQFTHeavyHex,0.0003693312129376742
1111,54,QCTRLTwineQFTHeavyHex,0.0005081423857145614
1112,54,QCTRLTwineQFTHeavyHex,0.00048348665185390455
1113,54,QCTRLTwineQFTHeavyHex,0.0006240694127147994
1114,54,QCTRLTwineQFTHeavyHex,0.0004921770409653394
1115,54,QCTRLTwineQFTHeavyHex,0.0005488887405882961
1116,54,QCTRLTwineQFTHeavyHex,0.000689602795690616
1117,54,QCTRLTwineQFTHeavyHex,0.0004632604334217517
1118,54,QCTRLTwineQFTHeavyHex,0.0011032013061368032
1119,54,QCTRLTwineQFTHeavyHex,0.0008613001136740074
1120,56,QCTRLTwineQFTHeavyHex,5.3835848794193916e-05
1121,56,QCTRLTwineQFTHeavyHex,2.1719642677523426e-05
1122,56,QCTRLTwineQFTHeavyHex,2.6980608890239558e-05
1123,56,QCTRLTwineQFTHeavyHex,5.109371983562998e-05
1124,56,QCTRLTwineQFTHeavyHex,2.280820037712743e-05
1125,56,QCTRLTwineQFTHeavyHex,3.0212485295415823e-05
1126,56,QCTRLTwineQFTHeavyHex,3.953458749153517e-05
1127,56,QCTRLTwineQFTHeavyHex,1.279515839185815e-05
1128,56,QCTRLTwineQFTHeavyHex,4.4871606242926666e-05
1129,56,QCTRLTwineQFTHeavyHex,4.616921221269037e-06
1130,56,QCTRLTwineQFTHeavyHex,6.251699194916301e-05
1131,56,QCTRLTwineQFTHeavyHex,2.3775789100463356e-05
1132,56,QCTRLTwineQFTHeavyHex,5.093436768096515e-05
1133,56,QCTRLTwineQFTHeavyHex,1.279515839185815e-05
1134,56,QCTRLTwineQFTHeavyHex,2.5690823880410454e-05
1135,56,QCTRLTwineQFTHeavyHex,2.5912332572221554e-05
1136,56,QCTRLTwineQFTHeavyHex,1.4841869266166192e-05
1137,56,QCTRLTwineQFTHeavyHex,3.726218136856693e-06
1138,56,QCTRLTwineQFTHeavyHex,1.5976355195553607e-05
1139,56,QCTRLTwineQFTHeavyHex,4.501992763788834e-05
1140,58,QCTRLTwineQFTHeavyHex,2.5079927354130785e-05
1141,58,QCTRLTwineQFTHeavyHex,1.5285951323515735e-05
1142,58,QCTRLTwineQFTHeavyHex,0.0
1143,58,QCTRLTwineQFTHeavyHex,0.0
1144,58,QCTRLTwineQFTHeavyHex,2.54593535534455e-06
1145,58,QCTRLTwineQFTHeavyHex,7.704655000316409e-06
1146,58,QCTRLTwineQFTHeavyHex,7.578370131569948e-06
1147,58,QCTRLTwineQFTHeavyHex,1.527732248375323e-05
1148,58,QCTRLTwineQFTHeavyHex,3.8539466576289226e-05
1149,58,QCTRLTwineQFTHeavyHex,5.372232779298302e-05
1150,58,QCTRLTwineQFTHeavyHex,7.442390318243173e-06
1151,58,QCTRLTwineQFTHeavyHex,0.0
1152,58,QCTRLTwineQFTHeavyHex,2.615710481256689e-06
1153,58,QCTRLTwineQFTHeavyHex,7.442390318243173e-06
1154,58,QCTRLTwineQFTHeavyHex,1.5294583440470883e-05
1155,58,QCTRLTwineQFTHeavyHex,2.5487866794111122e-06
1156,58,QCTRLTwineQFTHeavyHex,7.71043251601235e-06
1157,58,QCTRLTwineQFTHeavyHex,2.54593535534455e-06
1158,58,QCTRLTwineQFTHeavyHex,1.5694266164732777e-05
1159,58,QCTRLTwineQFTHeavyHex,1.5080196384276818e-05
1160,2,QCTRLTwineQFTLinear,0.9905239107009352
1161,2,QCTRLTwineQFTLinear,0.9905503713392
1162,2,QCTRLTwineQFTLinear,0.9900656133916732
1163,2,QCTRLTwineQFTLinear,0.9896821996358716
1164,2,QCTRLTwineQFTLinear,0.9904080000991504
1165,2,QCTRLTwineQFTLinear,0.9898590720086806
1166,2,QCTRLTwineQFTLinear,0.9907184865928245
1167,2,QCTRLTwineQFTLinear,0.9895957642112234
1168,2,QCTRLTwineQFTLinear,0.9899188636569431
1169,2,QCTRLTwineQFTLinear,0.9906215920769871
1170,2,QCTRLTwineQFTLinear,0.9900677024277397
1171,2,QCTRLTwineQFTLinear,0.9891238845220147
1172,2,QCTRLTwineQFTLinear,0.9900124626459279
1173,2,QCTRLTwineQFTLinear,0.9912611308759329
1174,2,QCTRLTwineQFTLinear,0.9903027704580434
1175,2,QCTRLTwineQFTLinear,0.9894876309686667
1176,2,QCTRLTwineQFTLinear,0.989530984735345
1177,2,QCTRLTwineQFTLinear,0.9897163610515715
1178,2,QCTRLTwineQFTLinear,0.989758674536155
1179,2,QCTRLTwineQFTLinear,0.9900413709318429
1180,4,QCTRLTwineQFTLinear,0.9464947194132987
1181,4,QCTRLTwineQFTLinear,0.9492932408880463
1182,4,QCTRLTwineQFTLinear,0.9463201771731965
1183,4,QCTRLTwineQFTLinear,0.9490873491484979
1184,4,QCTRLTwineQFTLinear,0.9455519663894045
1185,4,QCTRLTwineQFTLinear,0.9453384648323391
1186,4,QCTRLTwineQFTLinear,0.9446739023128012
1187,4,QCTRLTwineQFTLinear,0.9466069898293823
1188,4,QCTRLTwineQFTLinear,0.9468767394315688
1189,4,QCTRLTwineQFTLinear,0.947142123396089
1190,4,QCTRLTwineQFTLinear,0.9468343535612084
1191,4,QCTRLTwineQFTLinear,0.9479464238122104
1192,4,QCTRLTwineQFTLinear,0.9476939813100584
1193,4,QCTRLTwineQFTLinear,0.9474659036675909
1194,4,QCTRLTwineQFTLinear,0.9474234335501733
1195,4,QCTRLTwineQFTLinear,0.9472970067537841
1196,4,QCTRLTwineQFTLinear,0.948913039425861
1197,4,QCTRLTwineQFTLinear,0.9475892239388322
1198,4,QCTRLTwineQFTLinear,0.9484579406057524
1199,4,QCTRLTwineQFTLinear,0.9464555479854291
1200,6,QCTRLTwineQFTLinear,0.907824341294709
1201,6,QCTRLTwineQFTLinear,0.9066566702103623
1202,6,QCTRLTwineQFTLinear,0.9097035396787552
1203,6,QCTRLTwineQFTLinear,0.9108041315298248
1204,6,QCTRLTwineQFTLinear,0.9071938872014025
1205,6,QCTRLTwineQFTLinear,0.908678921756692
1206,6,QCTRLTwineQFTLinear,0.9127534282487924
1207,6,QCTRLTwineQFTLinear,0.9113528702223284
1208,6,QCTRLTwineQFTLinear,0.9080245104596784
1209,6,QCTRLTwineQFTLinear,0.9116683398088827
1210,6,QCTRLTwineQFTLinear,0.9101214463283219
1211,6,QCTRLTwineQFTLinear,0.9081236700338141
1212,6,QCTRLTwineQFTLinear,0.9103677425823032
1213,6,QCTRLTwineQFTLinear,0.9094891795124017
1214,6,QCTRLTwineQFTLinear,0.9117368684425639
1215,6,QCTRLTwineQFTLinear,0.9088238908589205
1216,6,QCTRLTwineQFTLinear,0.9098921875598225
1217,6,QCTRLTwineQFTLinear,0.909421123272237
1218,6,QCTRLTwineQFTLinear,0.9071190023082887
1219,6,QCTRLTwineQFTLinear,0.9082250353089492
1220,8,QCTRLTwineQFTLinear,0.8495023715554897
1221,8,QCTRLTwineQFTLinear,0.8421989570324342
1222,8,QCTRLTwineQFTLinear,0.8427457163420259
1223,8,QCTRLTwineQFTLinear,0.8392171743719661
1224,8,QCTRLTwineQFTLinear,0.8423979922434144
1225,8,QCTRLTwineQFTLinear,0.8461835298498046
1226,8,QCTRLTwineQFTLinear,0.8410050919761785
1227,8,QCTRLTwineQFTLinear,0.8389351729624359
1228,8,QCTRLTwineQFTLinear,0.8460660072839336
1229,8,QCTRLTwineQFTLinear,0.8482600851658156
1230,8,QCTRLTwineQFTLinear,0.8404447558062537
1231,8,QCTRLTwineQFTLinear,0.8453034109363103
1232,8,QCTRLTwineQFTLinear,0.8447324827229803
1233,8,QCTRLTwineQFTLinear,0.8456456366382914
1234,8,QCTRLTwineQFTLinear,0.8417862387629168
1235,8,QCTRLTwineQFTLinear,0.8461310058986916
1236,8,QCTRLTwineQFTLinear,0.8482982942639864
1237,8,QCTRLTwineQFTLinear,0.84610623204527
1238,8,QCTRLTwineQFTLinear,0.8442843997365421
1239,8,QCTRLTwineQFTLinear,0.843502205271015
1240,10,QCTRLTwineQFTLinear,0.7749480297259443
1241,10,QCTRLTwineQFTLinear,0.7673464393728828
1242,10,QCTRLTwineQFTLinear,0.7729865958716501
1243,10,QCTRLTwineQFTLinear,0.7758644868624311
1244,10,QCTRLTwineQFTLinear,0.7782153168588304
1245,10,QCTRLTwineQFTLinear,0.774007432476968
1246,10,QCTRLTwineQFTLinear,0.7688620199631576
1247,10,QCTRLTwineQFTLinear,0.7759839885474619
1248,10,QCTRLTwineQFTLinear,0.7710595830442589
1249,10,QCTRLTwineQFTLinear,0.771963021308265
1250,10,QCTRLTwineQFTLinear,0.7737811314507734
1251,10,QCTRLTwineQFTLinear,0.7740497319495919
1252,10,QCTRLTwineQFTLinear,0.7704478446613595
1253,10,QCTRLTwineQFTLinear,0.7719643336604273
1254,10,QCTRLTwineQFTLinear,0.7750995883868675
1255,10,QCTRLTwineQFTLinear,0.7721707511169795
1256,10,QCTRLTwineQFTLinear,0.7745414721755322
1257,10,QCTRLTwineQFTLinear,0.7700335440026987
1258,10,QCTRLTwineQFTLinear,0.768659498945056
1259,10,QCTRLTwineQFTLinear,0.7747673125172037
1260,12,QCTRLTwineQFTLinear,0.6933178333716759
1261,12,QCTRLTwineQFTLinear,0.6856002847080876
1262,12,QCTRLTwineQFTLinear,0.6879322420416332
1263,12,QCTRLTwineQFTLinear,0.6961310086895786
1264,12,QCTRLTwineQFTLinear,0.7012589531082477
1265,12,QCTRLTwineQFTLinear,0.689342140070784
1266,12,QCTRLTwineQFTLinear,0.7015402221762259
1267,12,QCTRLTwineQFTLinear,0.6969064579801482
1268,12,QCTRLTwineQFTLinear,0.6976581358898417
1269,12,QCTRLTwineQFTLinear,0.7080693253230098
1270,12,QCTRLTwineQFTLinear,0.6880055599450097
1271,12,QCTRLTwineQFTLinear,0.698719333898043
1272,12,QCTRLTwineQFTLinear,0.701465156051657
1273,12,QCTRLTwineQFTLinear,0.7099230561990367
1274,12,QCTRLTwineQFTLinear,0.6943769872069627
1275,12,QCTRLTwineQFTLinear,0.6820267408507534
1276,12,QCTRLTwineQFTLinear,0.705146885017694
1277,12,QCTRLTwineQFTLinear,0.6834449573296595
1278,12,QCTRLTwineQFTLinear,0.702580755724264
1279,12,QCTRLTwineQFTLinear,0.7016438014165257
1280,14,QCTRLTwineQFTLinear,0.6086553080982389
1281,14,QCTRLTwineQFTLinear,0.6169231894984769
1282,14,QCTRLTwineQFTLinear,0.607835880908121
1283,14,QCTRLTwineQFTLinear,0.6104085158164885
1284,14,QCTRLTwineQFTLinear,0.6162601594608009
1285,14,QCTRLTwineQFTLinear,0.6147370858359005
1286,14,QCTRLTwineQFTLinear,0.6119793670763405
1287,14,QCTRLTwineQFTLinear,0.6056136548245767
1288,14,QCTRLTwineQFTLinear,0.6050021482653198
1289,14,QCTRLTwineQFTLinear,0.6162709771009006
1290,14,QCTRLTwineQFTLinear,0.6041749913476709
1291,14,QCTRLTwineQFTLinear,0.608293532972396
1292,14,QCTRLTwineQFTLinear,0.6156432476050888
1293,14,QCTRLTwineQFTLinear,0.6023297336036235
1294,14,QCTRLTwineQFTLinear,0.612205166199351
1295,14,QCTRLTwineQFTLinear,0.6095388840066869
1296,14,QCTRLTwineQFTLinear,0.6109021080780385
1297,14,QCTRLTwineQFTLinear,0.6055459179766203
1298,14,QCTRLTwineQFTLinear,0.6112854555986389
1299,14,QCTRLTwineQFTLinear,0.6005992913396084
1300,16,QCTRLTwineQFTLinear,0.5617555751855561
1301,16,QCTRLTwineQFTLinear,0.5661815363853964
1302,16,QCTRLTwineQFTLinear,0.5594061851256874
1303,16,QCTRLTwineQFTLinear,0.5662041841551836
1304,16,QCTRLTwineQFTLinear,0.5578642709866164
1305,16,QCTRLTwineQFTLinear,0.5673699911006352
1306,16,QCTRLTwineQFTLinear,0.5650158212821783
1307,16,QCTRLTwineQFTLinear,0.5810057876368359
1308,16,QCTRLTwineQFTLinear,0.5613947873313838
1309,16,QCTRLTwineQFTLinear,0.5678035758231661
1310,16,QCTRLTwineQFTLinear,0.5705667905552064
1311,16,QCTRLTwineQFTLinear,0.5691210927507924
1312,16,QCTRLTwineQFTLinear,0.5664364698626964
1313,16,QCTRLTwineQFTLinear,0.5609959036402796
1314,16,QCTRLTwineQFTLinear,0.5598629135578158
1315,16,QCTRLTwineQFTLinear,0.5667680940421883
1316,16,QCTRLTwineQFTLinear,0.5612521755526894
1317,16,QCTRLTwineQFTLinear,0.5666010146940729
1318,16,QCTRLTwineQFTLinear,0.5740623255063955
1319,16,QCTRLTwineQFTLinear,0.565613862908888
1320,18,QCTRLTwineQFTLinear,0.48237913976754
1321,18,QCTRLTwineQFTLinear,0.4923693411284882
1322,18,QCTRLTwineQFTLinear,0.48765211828277
1323,18,QCTRLTwineQFTLinear,0.48730483625193105
1324,18,QCTRLTwineQFTLinear,0.4741692804865882
1325,18,QCTRLTwineQFTLinear,0.46776002268848954
1326,18,QCTRLTwineQFTLinear,0.49036834083030495
1327,18,QCTRLTwineQFTLinear,0.49124199652087897
1328,18,QCTRLTwineQFTLinear,0.48557673552169106
1329,18,QCTRLTwineQFTLinear,0.47753921241171227
1330,18,QCTRLTwineQFTLinear,0.48388846327511914
1331,18,QCTRLTwineQFTLinear,0.4719345946703452
1332,18,QCTRLTwineQFTLinear,0.4897770450513128
1333,18,QCTRLTwineQFTLinear,0.48974267209139766
1334,18,QCTRLTwineQFTLinear,0.49656254881763795
1335,18,QCTRLTwineQFTLinear,0.48409235022063357
1336,18,QCTRLTwineQFTLinear,0.4901206693893296
1337,18,QCTRLTwineQFTLinear,0.4907938227099027
1338,18,QCTRLTwineQFTLinear,0.49570995506919746
1339,18,QCTRLTwineQFTLinear,0.47845146022921475
1340,20,QCTRLTwineQFTLinear,0.43255290597030727
1341,20,QCTRLTwineQFTLinear,0.43753989027136436
1342,20,QCTRLTwineQFTLinear,0.43886565694752516
1343,20,QCTRLTwineQFTLinear,0.43090790179902627
1344,20,QCTRLTwineQFTLinear,0.42408144776775725
1345,20,QCTRLTwineQFTLinear,0.4259796810596794
1346,20,QCTRLTwineQFTLinear,0.41970323072479543
1347,20,QCTRLTwineQFTLinear,0.4246357395245812
1348,20,QCTRLTwineQFTLinear,0.42764753485667556
1349,20,QCTRLTwineQFTLinear,0.42925408391548603
1350,20,QCTRLTwineQFTLinear,0.43644931421891464
1351,20,QCTRLTwineQFTLinear,0.43644122530493146
1352,20,QCTRLTwineQFTLinear,0.41763762648181557
1353,20,QCTRLTwineQFTLinear,0.41968249704916516
1354,20,QCTRLTwineQFTLinear,0.42936585831297175
1355,20,QCTRLTwineQFTLinear,0.4299776126808077
1356,20,QCTRLTwineQFTLinear,0.4278823724814495
1357,20,QCTRLTwineQFTLinear,0.4229663902504394
1358,20,QCTRLTwineQFTLinear,0.4253423314545302
1359,20,QCTRLTwineQFTLinear,0.43783930718073955
1360,22,QCTRLTwineQFTLinear,0.35192161730556504
1361,22,QCTRLTwineQFTLinear,0.3543604723416959
1362,22,QCTRLTwineQFTLinear,0.35640097139650845
1363,22,QCTRLTwineQFTLinear,0.36594452181966053
1364,22,QCTRLTwineQFTLinear,0.36093481527261073
1365,22,QCTRLTwineQFTLinear,0.3531679195549185
1366,22,QCTRLTwineQFTLinear,0.35698294002287256
1367,22,QCTRLTwineQFTLinear,0.3555681994980438
1368,22,QCTRLTwineQFTLinear,0.3473690765496921
1369,22,QCTRLTwineQFTLinear,0.3548507801990993
1370,22,QCTRLTwineQFTLinear,0.35539506916863756
1371,22,QCTRLTwineQFTLinear,0.3438049763015696
1372,22,QCTRLTwineQFTLinear,0.3636536332553763
1373,22,QCTRLTwineQFTLinear,0.35199530812337115
1374,22,QCTRLTwineQFTLinear,0.35936806958668843
1375,22,QCTRLTwineQFTLinear,0.3525420040844691
1376,22,QCTRLTwineQFTLinear,0.3543332571420287
1377,22,QCTRLTwineQFTLinear,0.35997382687563617
1378,22,QCTRLTwineQFTLinear,0.35604011763864507
1379,22,QCTRLTwineQFTLinear,0.3571155882990772
1380,24,QCTRLTwineQFTLinear,0.24765834690401864
1381,24,QCTRLTwineQFTLinear,0.2556616882718513
1382,24,QCTRLTwineQFTLinear,0.2528013913043451
1383,24,QCTRLTwineQFTLinear,0.2523505015600093
1384,24,QCTRLTwineQFTLinear,0.2537446734180074
1385,24,QCTRLTwineQFTLinear,0.25134807393888586
1386,24,QCTRLTwineQFTLinear,0.24976374688884626
1387,24,QCTRLTwineQFTLinear,0.25317108099426605
1388,24,QCTRLTwineQFTLinear,0.24906436532450413
1389,24,QCTRLTwineQFTLinear,0.25204334533523
1390,24,QCTRLTwineQFTLinear,0.24924334164240733
1391,24,QCTRLTwineQFTLinear,0.2473597716098138
1392,24,QCTRLTwineQFTLinear,0.25103386092233704
1393,24,QCTRLTwineQFTLinear,0.24924018060084205
1394,24,QCTRLTwineQFTLinear,0.25088944836963983
1395,24,QCTRLTwineQFTLinear,0.25356935572414063
1396,24,QCTRLTwineQFTLinear,0.25439615148893385
1397,24,QCTRLTwineQFTLinear,0.24960321992766107
1398,24,QCTRLTwineQFTLinear,0.25267235648889574
1399,24,QCTRLTwineQFTLinear,0.24914798939811922
1400,26,QCTRLTwineQFTLinear,0.19983524272176598
1401,26,QCTRLTwineQFTLinear,0.18945118642246966
1402,26,QCTRLTwineQFTLinear,0.19421842450859061
1403,26,QCTRLTwineQFTLinear,0.18985940580496807
1404,26,QCTRLTwineQFTLinear,0.1898514090879452
1405,26,QCTRLTwineQFTLinear,0.19848677903480968
1406,26,QCTRLTwineQFTLinear,0.18502977026471137
1407,26,QCTRLTwineQFTLinear,0.1913219158842086
1408,26,QCTRLTwineQFTLinear,0.190657481790928
1409,26,QCTRLTwineQFTLinear,0.18449385471767135
1410,26,QCTRLTwineQFTLinear,0.1933256073302303
1411,26,QCTRLTwineQFTLinear,0.19079584172308062
1412,26,QCTRLTwineQFTLinear,0.1976538877192499
1413,26,QCTRLTwineQFTLinear,0.19824078832505787
1414,26,QCTRLTwineQFTLinear,0.1989446149648458
1415,26,QCTRLTwineQFTLinear,0.19680343641219228
1416,26,QCTRLTwineQFTLinear,0.19775539813945955
1417,26,QCTRLTwineQFTLinear,0.2007653729613447
1418,26,QCTRLTwineQFTLinear,0.189791148707722
1419,26,QCTRLTwineQFTLinear,0.18324813169287277
1420,28,QCTRLTwineQFTLinear,0.16194270592674662
1421,28,QCTRLTwineQFTLinear,0.1640315618903545
1422,28,QCTRLTwineQFTLinear,0.1625774454314068
1423,28,QCTRLTwineQFTLinear,0.16078336881847802
1424,28,QCTRLTwineQFTLinear,0.16124218706004279
1425,28,QCTRLTwineQFTLinear,0.16050289104236118
1426,28,QCTRLTwineQFTLinear,0.1590748751552464
1427,28,QCTRLTwineQFTLinear,0.15507955930249978
1428,28,QCTRLTwineQFTLinear,0.16268118096623338
1429,28,QCTRLTwineQFTLinear,0.16234236151516546
1430,28,QCTRLTwineQFTLinear,0.16185457499117922
1431,28,QCTRLTwineQFTLinear,0.15853521902532947
1432,28,QCTRLTwineQFTLinear,0.16750542002472044
1433,28,QCTRLTwineQFTLinear,0.15565730479134615
1434,28,QCTRLTwineQFTLinear,0.1647747124766802
1435,28,QCTRLTwineQFTLinear,0.15087748361002615
1436,28,QCTRLTwineQFTLinear,0.16556232897696105
1437,28,QCTRLTwineQFTLinear,0.158732314713851
1438,28,QCTRLTwineQFTLinear,0.1603724307417718
1439,28,QCTRLTwineQFTLinear,0.1613910164110779
1440,30,QCTRLTwineQFTLinear,0.13597492811466538
1441,30,QCTRLTwineQFTLinear,0.13607672783183528
1442,30,QCTRLTwineQFTLinear,0.12596960309531996
1443,30,QCTRLTwineQFTLinear,0.13563153403875372
1444,30,QCTRLTwineQFTLinear,0.1280545107755864
1445,30,QCTRLTwineQFTLinear,0.12920216355637953
1446,30,QCTRLTwineQFTLinear,0.1336018540706959
1447,30,QCTRLTwineQFTLinear,0.1359877831351873
1448,30,QCTRLTwineQFTLinear,0.1338500097311894
1449,30,QCTRLTwineQFTLinear,0.12897429691317988
1450,30,QCTRLTwineQFTLinear,0.13183309841078145
1451,30,QCTRLTwineQFTLinear,0.1338356045430759
1452,30,QCTRLTwineQFTLinear,0.1371625766101983
1453,30,QCTRLTwineQFTLinear,0.12146223444935379
1454,30,QCTRLTwineQFTLinear,0.14050987373948312
