number_of_qubits,qft_variant,process_fidelity,backend,bootstrap sample size,number bootstrap samples,data file
12,Twine Heavy-Hex QFT,0.6919470986766364,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6905749489237111,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6955488078830444,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6936245756127525,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6915935698200757,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6907445752492873,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6875130025176388,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
12,Twine Heavy-Hex QFT,0.6918767493805419,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6370067818100834,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6283746651726013,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6270161117312297,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6226813976221468,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.618932647003599,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6371256396698801,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6302279706780493,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6257227136558848,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6216324165111229,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6238833402978654,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6345038082349533,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6280742980279365,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6198286532274855,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.628290305342619,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6279224714296905,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
14,Twine Heavy-Hex QFT,0.6250734012134859,ibm_boston,20,20,~/Nextcloud/Projects/IBM/qft_experiments/analysis_boston_heavy_hex_non_synchronized_layouting_dd_10-02-2026.json.gz
